cust_id,cust name,policy number,DOA,DOB,sex,region,charges
829770,Aruna Reddy,95600212569737 ,24/06/1985,12/4/1982,male,southeast,2483.736
466106,Karan Kumar,98399381056812 ,9/1/1999,5/2/1978,female,southeast,3392.9768
471709,Harshita Verma,97587422908368 ,7/5/1988,3/8/2000,female,southeast,25081.76784
581189,Krishna Rao,90555110032728 ,23/09/1955,23/10/1965,female,southwest,5012.471
403350,Arjun Desai,90765430419972 ,8/12/1977,8/2/1973,female,northeast,10564.8845
974504,Karan Gupta,96820109748320 ,26/03/1999,2/7/1986,male,southwest,5253.524
212047,Rajesh Gupta,90462140756635 ,8/3/1999,20/12/1967,male,southwest,34779.615
462580,Neha Sharma,99847974368594 ,21/09/1968,8/2/1960,male,southeast,19515.5416
298826,Vikas Verma,94320552974863 ,28/03/1956,5/4/1988,male,southeast,11987.1682
731178,Ananya Patel,92443227418746 ,10/12/1953,29/11/1973,male,southeast,2689.4954
199716,Shikha Gupta,98029649274398 ,13/05/1998,2/12/1985,female,southeast,24227.33724
799128,Dhruv Mehta,92528799441174 ,1/11/1997,3/9/1981,female,northeast,7358.17565
306147,Vidya Reddy,94970084129097 ,21/11/1968,22/06/1951,male,northeast,9225.2564
974570,Ankit Jain,98701751864760 ,30/07/1980,15/05/1988,female,northwest,7443.64305
407318,Maya Singh,94300600683364 ,25/08/1952,30/12/1977,female,southeast,14001.2867
136540,Sangita Das,90036197327077 ,10/3/1969,29/03/1986,female,southwest,1727.785
566292,Akanksha Singh,98455774402139 ,30/12/1973,17/05/1996,male,southwest,12333.828
823389,Neelam Yadav,97661630671990 ,24/07/1998,21/12/1991,male,northwest,6710.1919
441598,Manish Patel,91585011170151 ,14/05/1994,21/02/1951,female,southeast,19444.2658
995055,Manish Patel,94010586200702 ,4/7/1963,31/08/1966,female,southeast,1615.7667
981439,Sandeep Verma,97003569124085 ,2/4/1960,12/1/1955,male,southeast,4463.2051
450567,Krishna Rao,99805833552084 ,6/9/1958,2/3/1976,male,northwest,17352.6803
582948,Jaya Patel,96867861162380 ,16/04/1985,18/10/1950,male,southeast,7152.6714
693919,Vishal Kapoor,97215337955029 ,15/03/1983,18/12/1983,female,northeast,38511.6283
647613,Mohan Singh,90817193243638 ,18/02/1963,3/6/1976,female,northeast,5354.07465
653468,Sakshi Patel,99206063581033 ,31/05/1979,21/04/1985,female,southwest,35160.13457
356797,Sameer Singh,97535890684516 ,9/10/1961,19/06/1959,male,southwest,7196.867
411708,Uday Sharma,99885384606637 ,7/1/1988,27/01/1986,female,northeast,29523.1656
829115,Aditi Gupta,92503651619356 ,8/7/1975,9/4/1953,male,northwest,24476.47851
505777,Anushka Singh,90639071901323 ,26/06/1999,17/04/1964,female,southeast,12648.7034
470423,Mohan Kumar,91108717063455 ,6/10/1956,24/04/1975,male,southeast,1986.9334
947927,Dhruv Shah,95998178509824 ,25/02/1974,9/7/1985,male,southwest,1832.094
252450,Amit Kumar,96594827887318 ,28/08/1959,11/11/1953,male,northeast,4040.55825
428676,Disha Trivedi,97213873986035 ,16/02/1954,5/10/1961,male,northeast,12829.4551
782495,Tanvi Desai,95317638392761 ,6/4/1960,18/05/1994,female,southwest,47305.305
170776,Ajay Kumar,98075955393390 ,21/06/1982,14/01/1996,male,southeast,44260.7499
544728,Anushka Jain,91387719765172 ,19/02/1977,24/01/1955,male,southwest,4260.744
257281,Amit Kumar,96560460783149 ,29/06/1988,30/06/1998,male,northeast,41097.16175
975255,Deepika Das,93840728583013 ,19/04/1956,6/3/1996,female,northeast,13047.33235
245462,Nisha Reddy,99752799441715 ,10/3/1972,11/12/1976,male,northwest,43921.1837
282075,Lakshmi Iyer,97973245271959 ,23/11/1991,12/10/1999,female,southeast,5400.9805
340186,Harshita Singh,98415155160031 ,20/11/1951,22/05/1952,male,northwest,11520.09985
682008,Anushka Jain,94038477022398 ,2/12/1976,28/09/1958,male,northwest,33750.2918
212795,Deepika Iyer,95556684357313 ,26/03/2000,2/8/1997,female,southwest,11837.16
994045,Arjun Sharma,94524318245145 ,13/03/1961,24/04/1963,female,southeast,17085.2676
419870,Shashank Singh,97401409214733 ,10/4/1984,1/7/1995,male,northeast,24869.8368
958048,Dhruv Shah,93584875706017 ,21/07/1965,8/11/1985,male,northwest,36219.40545
880127,Himanshu Verma,91363072821893 ,12/1/1990,30/05/1951,female,southeast,20462.99766
962420,Shivam Trivedi,92678013962377 ,9/7/1982,3/7/1974,male,southeast,46151.1245
903665,Jaya Patel,93205076023144 ,13/07/1998,1/7/1968,male,southeast,17179.522
437143,Tanya Joshi,99419370436309 ,26/11/1951,3/4/1952,female,northeast,14590.63205
452138,Himanshu Verma,95658969106687 ,4/3/1972,13/11/1994,male,southwest,7441.053
518583,Shalini Patel,90004754672780 ,7/12/1966,26/08/1981,male,northeast,9282.4806
634674,Anushka Singh,92659906688694 ,22/09/1993,1/5/1983,male,southeast,1719.4363
124072,Shubham Kapoor,96694895589903 ,1/4/1975,29/03/1953,male,southwest,42856.838
634537,Mohan Kumar,93031097907262 ,9/11/2000,9/8/1961,male,northwest,7265.7025
374707,Harshita Verma,98004229148402 ,6/4/1954,30/08/1951,male,northeast,9617.66245
643699,Yogesh Mehta,94851541177055 ,5/10/1968,10/6/1993,male,northwest,2523.1695
219111,Vidya Reddy,95292905480597 ,19/10/2000,23/11/1977,female,northeast,9715.841
229725,Arjun Sharma,93187419526549 ,1/7/1987,15/01/1997,male,northwest,2803.69785
396122,Gaurav Singh,92308869113234 ,9/1/1962,30/09/1997,female,southwest,2150.469
667582,Shivam Trivedi,95986525114688 ,11/10/1957,3/5/1987,male,southeast,12928.7911
503310,Jaya Sharma,96541648970163 ,11/9/1981,6/4/1992,female,southeast,9855.1314
809178,Ayush Mehta,90263192826151 ,20/05/1996,17/10/1951,female,northeast,22331.5668
498354,Riya Desai,92870581375170 ,4/9/1990,18/09/1973,male,northeast,48549.17835
840857,Krishna Rao,90498246104375 ,20/01/1993,5/9/1959,male,northeast,4237.12655
396266,Suman Mehta,90146383751620 ,7/8/1958,9/9/1993,female,northeast,11879.10405
504213,Disha Gupta,90013252163779 ,12/12/1983,17/03/1995,female,southwest,9625.92
204241,Roshni Mehta,99471861608172 ,4/10/1953,28/02/1995,male,southeast,7742.1098
800268,Maya Patel,95084240381533 ,24/10/1953,19/07/1953,female,northeast,9432.9253
832503,Ayush Mehta,97647283223474 ,28/04/1974,8/1/1958,female,northwest,14256.1928
148990,Rajesh Gupta,98282478213212 ,2/6/1994,17/07/1968,female,northeast,47896.79135
906361,Ananya Patel,97298601223289 ,14/10/1971,2/12/1992,male,southeast,25992.82104
907814,Karan Kumar,93356066120705 ,1/7/1987,27/05/1961,female,southwest,3172.018
640499,Gaurav Singh,91789115077648 ,4/8/1994,3/7/1967,male,northeast,20277.80751
895852,Swati Singh,90229671483228 ,2/9/1989,30/08/1993,male,southeast,42112.2356
447185,Sarika Reddy,90067320670949 ,27/09/1983,20/03/1987,female,southeast,2156.7518
792703,Shalini Patel,99917655125063 ,27/10/1983,30/08/1982,male,southwest,3906.127
127418,Varun Gupta,95584207462710 ,2/3/1987,21/05/1965,male,northeast,1704.5681
753385,Ishaan Sharma,90544487862102 ,20/02/1994,1/3/1986,male,southwest,16297.846
138515,Gaurav Joshi,96327588524036 ,29/01/1964,18/03/1998,male,southeast,21978.6769
410196,Rohan Jain,98501567715670 ,19/05/1968,14/09/1985,male,northwest,38746.3551
654459,Ishaan Kapoor,98802291096307 ,4/12/1991,29/07/1970,female,northwest,9249.4952
881934,Ajay Sharma,99455561068086 ,14/08/1964,3/2/1989,male,northeast,6746.7425
104531,Aruna Reddy,93641873303388 ,11/8/1993,17/06/1960,female,northeast,24873.3849
234733,Uma Patel,90132607999369 ,30/10/1987,19/04/1994,female,southeast,12265.5069
506395,Dhruv Shah,90258250037150 ,6/4/1952,26/06/1952,female,southeast,4349.462
811598,Himanshu Patel,91565851419243 ,1/7/1989,21/02/1972,female,southwest,12646.207
220057,Vishal Kapoor,94331760286965 ,25/03/1994,20/12/1954,male,northwest,19442.3535
373874,Arjun Sharma,96136241965132 ,5/11/1961,6/6/1951,female,southwest,20177.67113
243863,Sandeep Verma,91050010595331 ,8/10/1975,12/3/1957,female,southeast,4151.0287
964276,Manish Kumar,98334430451250 ,18/12/1955,5/1/1973,male,northeast,11944.59435
673408,Roshni Mehta,92739886689645 ,6/7/1978,2/1/1965,female,northwest,7749.1564
244382,Aditi Gupta,97370691707847 ,14/02/1994,29/10/1998,male,southwest,8444.474
869983,Shalini Patel,90486794149622 ,26/02/1980,28/11/1971,female,southwest,1737.376
618198,Manish Kumar,98181205545162 ,7/1/1969,4/5/1974,male,southeast,42124.5153
664547,Neha Verma,90344325944378 ,20/11/1960,10/3/1953,male,southeast,8124.4084
318871,Himanshu Patel,98129743083572 ,14/01/1965,24/03/1991,female,southwest,34838.873
637609,Vishal Kapoor,93766137864552 ,10/9/1979,18/06/1966,male,northeast,9722.7695
386129,Ayush Mehta,98549544787510 ,18/08/1961,18/07/1952,male,northwest,8835.26495
302389,Amit Kumar,93880738088478 ,29/12/1968,19/09/1959,male,northeast,10435.06525
664518,Rahul Sharma,96012882002784 ,5/2/1987,26/09/1998,female,northwest,7421.19455
694266,Shubham Kapoor,91221723066255 ,16/09/1983,29/03/1982,male,northeast,4667.60765
647812,Ishaan Kapoor,98232608636549 ,25/12/1961,22/08/1989,male,northwest,4894.7533
968793,Akanksha Patel,94489114397393 ,2/2/1964,23/10/1958,female,northeast,24671.66334
456134,Vidya Reddy,96504507114441 ,20/06/1995,15/12/1976,male,southwest,35491.64
372567,Ishaan Sharma,96401096370775 ,26/01/1951,13/02/1968,male,northeast,11566.30055
507302,Ajay Sharma,91507778262302 ,29/12/1967,21/04/1975,male,southwest,2866.091
162529,Manish Patel,90768628213298 ,8/5/1969,20/03/1997,male,northeast,6600.20595
903656,Himanshu Verma,94880734430223 ,14/02/1952,2/4/1970,female,southeast,3561.8889
350832,Himanshu Patel,95559765438669 ,17/01/1990,19/02/1993,male,northwest,42760.5022
602859,Anushka Jain,93152955378198 ,4/1/1998,30/09/1956,female,southwest,47928.03
108768,Gaurav Joshi,99669314370123 ,14/08/1977,22/07/1969,male,southwest,9144.565
141903,Aruna Patel,96079846172486 ,24/03/1989,26/04/1984,female,northeast,48517.56315
162036,Harshita Verma,94893509809971 ,25/06/1954,26/05/1989,male,northwest,24393.6224
379306,Sunil Chauhan,92251791010608 ,28/01/1995,9/5/1969,female,northwest,13429.0354
786161,Dhruv Mehta,91439549551331 ,8/11/1968,9/7/1955,female,northeast,11658.37915
227587,Disha Trivedi,90804651048511 ,8/3/2000,10/9/1961,female,northeast,19144.57652
260133,Shalini Patel,94199679136970 ,8/12/1979,24/02/1965,male,southwest,13822.803
452941,Vidya Reddy,91561998861012 ,14/06/1971,3/2/1985,male,southeast,12142.5786
820368,Harshita Verma,92982161338269 ,4/10/1979,1/6/1997,male,northwest,13937.6665
928726,Dhruv Mehta,93078767355357 ,29/11/1952,26/01/1971,male,northeast,41919.097
409942,Roshni Mehta,90790030754752 ,25/01/1954,29/03/1979,female,southeast,8232.6388
717394,Ankit Chauhan,98174303333116 ,28/11/1967,8/12/1953,female,southwest,18955.22017
435725,Deepika Iyer,91546734295023 ,11/9/1956,3/12/1973,male,northwest,13352.0998
959990,Santosh Sharma,92524576302036 ,16/09/1964,30/03/1958,female,northeast,13217.0945
237566,Disha Trivedi,94012644644592 ,24/04/1965,1/6/1961,male,northeast,13981.85035
470211,Harshita Verma,92885756778285 ,13/11/1975,12/6/1994,female,southeast,10977.2063
841690,Ankit Jain,93961046020683 ,20/06/1963,14/08/1957,female,southeast,6184.2994
533793,Mohan Singh,96301357976176 ,7/5/1958,4/5/1950,male,southeast,4889.9995
719817,Harshita Verma,90173471353681 ,27/07/1962,3/11/1977,male,northeast,8334.45755
224302,Sunil Chauhan,94387074361599 ,11/6/1958,9/7/1991,female,southeast,5478.0368
477033,Himanshu Verma,92552209454531 ,16/09/1988,23/05/1977,male,northwest,1635.73365
725042,Pooja Agarwal,96433553698668 ,27/06/2000,27/08/1950,female,northwest,11830.6072
933100,Suman Mehta,98505591565233 ,10/12/1958,11/12/1983,female,southwest,8932.084
471126,Sachin Kumar,90956545523843 ,21/04/1950,31/10/1963,female,southwest,3554.203
199881,Pranav Singh,93068753118995 ,26/07/1974,13/06/1981,male,northeast,12404.8791
571551,Harshita Singh,92133275252264 ,22/07/1969,19/01/1976,female,southeast,14133.03775
975736,Deepika Das,96172258795019 ,27/10/1988,17/06/1957,male,southwest,24603.04837
165928,Amit Sharma,99581715415643 ,25/12/1974,7/8/1973,male,southeast,8944.1151
888617,Rohan Jain,97777501176993 ,17/12/1961,9/7/1978,male,northwest,9620.3307
510302,Shivam Trivedi,98213097541937 ,29/08/1997,15/06/1984,male,southeast,1837.2819
355491,Mohan Singh,97703482783666 ,8/10/1983,16/04/1970,female,southeast,1607.5101
794453,Tanya Joshi,90699485614977 ,9/11/1952,18/10/1975,female,northeast,10043.249
778702,Jaya Sharma,95996413334692 ,3/11/1953,19/09/1967,male,southwest,4751.07
170009,Suman Mehta,92966683039298 ,3/12/1982,25/04/1967,female,southwest,13844.506
372648,Ajay Kumar,95661701334999 ,23/05/1967,8/3/1979,female,southwest,2597.779
248285,Yash Singh,94728921801927 ,18/01/1951,7/9/1991,female,southeast,3180.5101
710191,Sarika Reddy,91237394312844 ,25/10/1971,14/09/1999,female,northeast,9778.3472
171464,Deepika Das,96622198312914 ,17/02/1957,2/4/1953,female,northeast,13430.265
805884,Anushka Singh,90459537413889 ,18/01/1950,23/10/1954,female,northwest,8017.06115
656549,Sachin Kumar,91949624584284 ,23/01/1982,4/2/1989,male,northwest,8116.26885
701253,Lakshmi Iyer,91694063746536 ,9/3/1977,12/3/1962,male,northeast,3481.868
372522,Gaurav Singh,96210936152365 ,13/09/1980,23/11/1971,female,northwest,13415.0381
244864,Nisha Reddy,92785420193575 ,26/03/1975,1/7/1996,female,northeast,12029.2867
454377,Ishaan Kapoor,96755800746101 ,10/2/1998,10/7/1968,female,northeast,7639.41745
980064,Arjun Sharma,98174897665467 ,26/06/1962,14/12/1963,male,southwest,36085.219
540882,Sandeep Verma,96792680073873 ,4/3/1977,26/08/1964,male,southeast,1391.5287
434138,Shikha Gupta,99449426204855 ,21/09/1997,13/10/1988,female,northwest,18033.9679
136341,Sandeep Verma,98303062904411 ,15/10/1977,17/11/1990,female,northeast,21659.9301
473928,Suman Mehta,92876528986669 ,16/10/1988,7/5/1957,male,southeast,38126.2465
610638,Himanshu Patel,97673859246105 ,20/02/1953,25/01/1999,female,northwest,16455.70785
454797,Sameer Singh,92274772379681 ,10/7/1993,13/03/1996,male,southeast,27000.98473
653147,Maya Singh,92772451166508 ,13/02/1950,12/3/1999,female,northeast,15006.57945
977899,Krishna Rao,95409500017647 ,29/05/1955,19/07/1978,male,northeast,42303.69215
516072,Maya Patel,94744375349780 ,30/10/1982,29/08/1979,male,southeast,20781.48892
890420,Gaurav Joshi,91481270107556 ,14/12/1970,7/1/1981,female,southeast,5846.9176
273713,Ankit Jain,90237634595359 ,29/02/1972,21/05/1996,male,northeast,8302.53565
838709,Sakshi Patel,99658137290112 ,13/09/1969,27/01/1995,male,southwest,1261.859
832332,Vishal Kapoor,95209772573064 ,7/6/1999,23/03/1993,female,southeast,11856.4115
108992,Sangita Das,96870174976750 ,7/8/1958,20/03/1987,male,northwest,30284.64294
787090,Shalini Patel,91005218761536 ,27/07/1960,25/02/1996,female,northwest,3176.8159
757695,Sachin Kumar,97122067135427 ,8/2/1989,25/08/2000,female,northwest,4618.0799
233092,Priya Chauhan,92010913173319 ,28/03/1979,9/6/1954,male,northeast,10736.87075
197341,Mohan Singh,96516322774175 ,3/10/1964,3/1/1970,female,northwest,2138.0707
527737,Ananya Chauhan,91192841168959 ,20/09/1967,18/08/1977,male,northeast,8964.06055
563781,Pranav Singh,93748075124979 ,23/02/1954,15/05/1990,male,northeast,9290.1395
535805,Tanvi Desai,91011989429432 ,17/05/1971,17/01/1950,female,northeast,9411.005
117137,Akanksha Singh,94697379094431 ,4/6/1959,29/06/1960,male,northwest,7526.70645
332739,Shashank Singh,98900290091455 ,14/12/1987,9/12/1985,female,southwest,8522.003
144220,Aditi Gupta,98231597787221 ,18/08/1970,28/04/1973,male,southeast,16586.49771
165897,Ananya Chauhan,93476896717184 ,24/04/1994,5/3/1999,male,southwest,14988.432
744492,Shashank Singh,90953519282450 ,18/09/1980,28/05/1959,female,southeast,1631.6683
711733,Sneha Iyer,90462636308243 ,7/8/1984,4/10/1997,female,southwest,9264.797
800867,Manish Kumar,96969077766840 ,17/10/1964,8/10/1965,male,southeast,8083.9198
210002,Gaurav Joshi,99928150467245 ,8/12/1992,5/2/1982,female,northwest,14692.66935
374761,Vidya Reddy,96453637809767 ,22/11/1999,26/11/1995,male,northwest,10269.46
670722,Vinayak Das,92535824690044 ,17/09/1998,22/04/1997,male,southwest,3260.199
887816,Roshni Mehta,90893502077663 ,29/01/1998,9/8/1972,female,northeast,11396.9002
294119,Mohan Kumar,92113431904949 ,20/08/1952,11/5/1970,female,southeast,4185.0979
204554,Ankit Jain,95853235029115 ,3/3/1993,16/10/1950,female,southwest,8539.671
734723,Maya Patel,90862937570538 ,15/02/1981,12/8/1996,male,southeast,6652.5288
812008,Ananya Patel,98049717201205 ,3/3/1977,18/02/1986,male,southeast,4074.4537
990356,Vidya Reddy,96387228885816 ,21/04/1990,20/02/1988,male,northwest,1621.3402
940638,Aruna Patel,98431999504662 ,3/3/1982,15/03/1987,female,northeast,19594.80965
198419,Maya Singh,94272455601731 ,19/03/1989,9/12/1985,female,northeast,14455.64405
622259,Ankit Chauhan,96475129427700 ,14/12/1987,25/09/1986,male,southwest,5080.096
566662,Neelam Sharma,92446229460434 ,15/11/1977,31/12/1997,female,northwest,2134.9015
770822,Dhruv Shah,93077726617483 ,30/09/1970,13/01/1992,female,southeast,7345.7266
595489,Disha Gupta,94529082601259 ,3/12/1986,3/5/1994,male,southeast,9140.951
934563,Aditi Gupta,91968116793257 ,19/05/1962,10/7/1971,female,southwest,18608.262
509499,Sangita Das,94205132792197 ,16/11/1960,28/12/1955,male,southeast,14418.2804
116896,Sneha Iyer,93939283643456 ,8/1/1982,10/7/1955,female,northwest,28950.4692
830831,Ankit Chauhan,93927097316609 ,28/05/1961,26/08/1980,male,southeast,46889.2612
959316,Kirti Singh,97828311414539 ,1/5/1966,18/09/1990,male,southeast,46599.1084
925078,Jaya Patel,93193538452645 ,22/11/1984,26/10/1951,male,northeast,39125.33225
152775,Lakshmi Iyer,96892729858187 ,24/09/1995,26/09/1962,male,northeast,2727.3951
870396,Neelam Sharma,99466562533895 ,10/11/1957,25/07/1965,male,southwest,8968.33
275367,Aruna Reddy,93975919887329 ,30/09/1962,22/04/1982,male,southeast,9788.8659
720153,Roshni Mehta,90107153871021 ,11/11/1956,7/4/1984,female,northeast,6555.07035
853348,Sameer Singh,94947716106896 ,2/5/1975,22/06/1958,female,northeast,7323.734819
817713,Aditi Jain,92885350229973 ,3/7/1972,19/11/1971,female,northeast,3167.45585
778200,Mohan Kumar,93874271395560 ,5/10/1958,18/11/1974,female,northwest,18804.7524
937096,Rahul Sharma,99826167628837 ,29/01/1994,9/8/1975,male,southwest,23082.95533
432056,Yash Singh,93034870523323 ,22/10/1951,2/2/1963,female,northwest,4906.40965
802265,Ananya Patel,93932270986842 ,31/01/1959,11/10/1984,male,southwest,5969.723
491993,Arjun Sharma,99471579940635 ,19/03/1988,28/03/1961,female,southwest,12638.195
696569,Vidya Reddy,92781571932769 ,22/11/1989,23/10/1960,male,northwest,4243.59005
582899,Uma Patel,92187103149185 ,22/12/1999,31/03/1984,male,southeast,13919.8229
892765,Deepika Das,97439143263562 ,4/5/1962,31/08/1981,male,northeast,2254.7967
164538,Roshni Mehta,99538513379001 ,1/12/1982,1/6/1953,male,southwest,5926.846
908374,Shashank Singh,96363158576380 ,27/05/1994,3/11/1977,female,southeast,12592.5345
843480,Deepika Iyer,91024305552926 ,10/1/1960,27/08/1995,male,northeast,2897.3235
211432,Harshita Verma,93962262191394 ,7/3/1965,5/12/1977,female,northwest,4738.2682
482444,Aditi Gupta,93662472927678 ,24/07/1952,5/5/1974,female,southwest,37079.372
896201,Sakshi Patel,91071225465536 ,6/6/1995,4/7/1966,male,southeast,1149.3959
793837,Ajay Sharma,94777755751125 ,30/06/1960,14/12/1963,female,southeast,28287.89766
348702,Harshita Verma,94129682419117 ,14/09/1983,27/04/1988,male,northwest,26109.32905
255520,Shikha Gupta,93048681322957 ,19/01/1981,20/01/1954,female,southwest,7345.084
